product_id	shop_id	price_strength_level	product_strength_score	coupon_after_price	is_warn	warn_type	data_dt	dt
prod_1335	shop_001	优秀	78	192.02	否		2025-01-13	2025-01-13
prod_1059	shop_002	较差	95	728.73	是	低价格力	2025-01-13	2025-01-13
prod_1119	shop_003	较差	55	84.09	是	低价格力	2025-01-13	2025-01-13
prod_1236	shop_001	优秀	83	91.19	否		2025-01-13	2025-01-13
prod_1219	shop_002	优秀	60	392.36	否		2025-01-13	2025-01-13
prod_1387	shop_002	良好	59	741.74	否		2025-01-13	2025-01-13
prod_1304	shop_001	良好	58	730.71	否		2025-01-13	2025-01-13
prod_1235	shop_002	较差	52	177.37	是	低价格力	2025-01-13	2025-01-13
prod_1052	shop_003	良好	58	208.79	否		2025-01-13	2025-01-13
prod_1075	shop_003	较差	99	724.79	是	低价格力	2025-01-13	2025-01-13
prod_1331	shop_003	优秀	74	124.86	否		2025-01-13	2025-01-13
prod_1288	shop_002	优秀	79	194.65	否		2025-01-13	2025-01-13
prod_1091	shop_002	优秀	81	276.65	否		2025-01-13	2025-01-13
prod_1404	shop_001	良好	97	769.05	否		2025-01-13	2025-01-13
prod_1253	shop_001	较差	51	445.45	是	低价格力	2025-01-13	2025-01-13
prod_1429	shop_002	良好	93	41.15	否		2025-01-13	2025-01-13
prod_1020	shop_002	较差	74	447.88	是	低价格力	2025-01-13	2025-01-13
prod_1340	shop_001	优秀	64	65.22	否		2025-01-13	2025-01-13
prod_1464	shop_003	优秀	57	493.28	否		2025-01-13	2025-01-13
prod_1163	shop_002	较差	94	268.08	是	低价格力	2025-01-13	2025-01-13
prod_1007	shop_002	良好	78	434.85	否		2025-01-13	2025-01-13
prod_1030	shop_001	良好	66	428.91	否		2025-01-13	2025-01-13
prod_1383	shop_001	良好	50	291.48	否		2025-01-13	2025-01-13
prod_1060	shop_001	优秀	71	170.68	否		2025-01-13	2025-01-13
prod_1344	shop_003	良好	67	378.7	否		2025-01-13	2025-01-13
prod_1467	shop_003	较差	70	30.65	是	低价格力	2025-01-13	2025-01-13
prod_1374	shop_001	良好	84	110.78	否		2025-01-13	2025-01-13
prod_1324	shop_002	较差	54	229.08	是	低价格力	2025-01-13	2025-01-13
prod_1453	shop_003	良好	85	781.84	否		2025-01-13	2025-01-13
prod_1001	shop_001	良好	67	256.84	否		2025-01-13	2025-01-13
prod_1437	shop_001	优秀	85	661.38	否		2025-01-13	2025-01-13
prod_1432	shop_001	良好	76	68.03	否		2025-01-13	2025-01-13
prod_1417	shop_002	良好	79	772.71	否		2025-01-13	2025-01-13
prod_1220	shop_003	较差	58	639.58	是	低价格力	2025-01-13	2025-01-13
prod_1269	shop_001	较差	85	576.81	是	低价格力	2025-01-13	2025-01-13
prod_1131	shop_002	较差	74	449.66	是	低价格力	2025-01-13	2025-01-13
prod_1127	shop_002	优秀	59	427.33	否		2025-01-13	2025-01-13
prod_1353	shop_003	优秀	53	563.38	否		2025-01-13	2025-01-13
prod_1081	shop_002	较差	69	220.06	是	低价格力	2025-01-13	2025-01-13
prod_1190	shop_003	优秀	54	279.74	否		2025-01-13	2025-01-13
prod_1257	shop_002	良好	68	156.15	否		2025-01-13	2025-01-13
prod_1389	shop_002	较差	96	362.32	是	低价格力	2025-01-13	2025-01-13
prod_1005	shop_001	较差	99	296.0	是	低价格力	2025-01-13	2025-01-13
prod_1012	shop_003	优秀	80	293.43	否		2025-01-13	2025-01-13
prod_1224	shop_001	较差	99	721.49	是	低价格力	2025-01-13	2025-01-13
prod_1427	shop_001	优秀	68	122.56	否		2025-01-13	2025-01-13
prod_1263	shop_001	良好	67	741.17	否		2025-01-13	2025-01-13
prod_1043	shop_002	良好	64	12.06	否		2025-01-13	2025-01-13
prod_1393	shop_002	较差	73	442.98	是	低价格力	2025-01-13	2025-01-13
prod_1173	shop_002	较差	81	463.48	是	低价格力	2025-01-14	2025-01-14
prod_1197	shop_002	优秀	88	265.36	否		2025-01-14	2025-01-14
prod_1168	shop_002	较差	84	478.88	是	低价格力	2025-01-14	2025-01-14
prod_1051	shop_002	较差	56	191.25	是	低价格力	2025-01-14	2025-01-14
prod_1453	shop_003	良好	65	298.14	否		2025-01-14	2025-01-14
prod_1026	shop_003	较差	85	69.56	是	低价格力	2025-01-14	2025-01-14
prod_1129	shop_001	优秀	83	321.7	否		2025-01-14	2025-01-14
prod_1106	shop_001	较差	70	586.76	是	低价格力	2025-01-14	2025-01-14
prod_1484	shop_002	良好	94	267.29	否		2025-01-14	2025-01-14
prod_1411	shop_003	较差	73	746.65	是	低价格力	2025-01-14	2025-01-14
prod_1327	shop_002	良好	55	17.07	否		2025-01-14	2025-01-14
prod_1270	shop_003	良好	71	575.71	否		2025-01-14	2025-01-14
prod_1132	shop_002	良好	65	324.13	否		2025-01-14	2025-01-14
prod_1240	shop_001	良好	72	200.74	否		2025-01-14	2025-01-14
prod_1474	shop_002	良好	84	629.48	否		2025-01-14	2025-01-14
prod_1007	shop_003	较差	92	676.59	是	低价格力	2025-01-14	2025-01-14
prod_1025	shop_001	较差	58	273.05	是	低价格力	2025-01-14	2025-01-14
prod_1210	shop_002	较差	93	365.15	是	低价格力	2025-01-14	2025-01-14
prod_1208	shop_001	较差	50	329.86	是	低价格力	2025-01-14	2025-01-14
prod_1303	shop_001	优秀	59	128.12	否		2025-01-14	2025-01-14
prod_1295	shop_003	优秀	54	591.53	否		2025-01-14	2025-01-14
prod_1280	shop_002	优秀	91	758.85	否		2025-01-14	2025-01-14
prod_1249	shop_003	较差	51	288.19	是	低价格力	2025-01-14	2025-01-14
prod_1074	shop_003	优秀	56	679.06	否		2025-01-14	2025-01-14
prod_1410	shop_002	良好	60	639.99	否		2025-01-14	2025-01-14
prod_1433	shop_001	较差	51	588.42	是	低价格力	2025-01-14	2025-01-14
prod_1179	shop_001	较差	76	452.84	是	低价格力	2025-01-14	2025-01-14
prod_1337	shop_002	优秀	98	176.83	否		2025-01-14	2025-01-14
prod_1158	shop_002	良好	54	211.45	否		2025-01-14	2025-01-14
prod_1055	shop_001	良好	70	203.19	否		2025-01-14	2025-01-14
prod_1493	shop_003	优秀	75	294.32	否		2025-01-14	2025-01-14
prod_1229	shop_003	较差	78	389.37	是	低价格力	2025-01-14	2025-01-14
prod_1409	shop_002	较差	73	778.29	是	低价格力	2025-01-14	2025-01-14
prod_1446	shop_002	良好	82	226.83	否		2025-01-14	2025-01-14
prod_1185	shop_003	较差	62	354.64	是	低价格力	2025-01-14	2025-01-14
prod_1144	shop_001	良好	54	397.88	否		2025-01-14	2025-01-14
prod_1277	shop_001	较差	76	343.97	是	低价格力	2025-01-14	2025-01-14
prod_1335	shop_002	良好	87	509.51	否		2025-01-14	2025-01-14
prod_1286	shop_001	较差	61	18.39	是	低价格力	2025-01-14	2025-01-14
prod_1408	shop_001	较差	80	204.03	是	低价格力	2025-01-14	2025-01-14
prod_1122	shop_001	良好	65	262.08	否		2025-01-14	2025-01-14
prod_1111	shop_002	良好	67	160.4	否		2025-01-14	2025-01-14
prod_1248	shop_003	良好	69	733.37	否		2025-01-14	2025-01-14
prod_1374	shop_002	优秀	99	392.64	否		2025-01-14	2025-01-14
prod_1396	shop_003	优秀	89	209.06	否		2025-01-14	2025-01-14
prod_1123	shop_003	良好	67	471.97	否		2025-01-14	2025-01-14
prod_1429	shop_002	优秀	100	439.97	否		2025-01-14	2025-01-14
prod_1103	shop_003	良好	69	603.99	否		2025-01-14	2025-01-14
prod_1213	shop_001	较差	85	490.82	是	低价格力	2025-01-14	2025-01-14
prod_1090	shop_002	良好	56	736.32	否		2025-01-14	2025-01-14
prod_1289	shop_003	较差	86	651.59	是	低价格力	2025-01-14	2025-01-14
prod_1142	shop_003	优秀	97	757.12	否		2025-01-14	2025-01-14
prod_1049	shop_002	较差	91	94.69	是	低价格力	2025-01-14	2025-01-14
prod_1321	shop_003	优秀	97	633.96	否		2025-01-14	2025-01-14
prod_1102	shop_001	良好	79	245.64	否		2025-01-14	2025-01-14
prod_1480	shop_003	较差	61	651.63	是	低价格力	2025-01-14	2025-01-14
prod_1067	shop_001	良好	60	541.05	否		2025-01-14	2025-01-14
prod_1392	shop_002	良好	91	539.51	否		2025-01-14	2025-01-14
prod_1370	shop_002	优秀	89	652.89	否		2025-01-14	2025-01-14
prod_1441	shop_001	优秀	77	164.99	否		2025-01-14	2025-01-14
prod_1017	shop_003	优秀	55	367.19	否		2025-01-15	2025-01-15
prod_1280	shop_003	良好	63	198.31	否		2025-01-15	2025-01-15
prod_1084	shop_003	良好	79	205.48	否		2025-01-15	2025-01-15
prod_1179	shop_003	良好	70	616.67	否		2025-01-15	2025-01-15
prod_1110	shop_003	良好	80	154.78	否		2025-01-15	2025-01-15
prod_1392	shop_001	良好	63	466.48	否		2025-01-15	2025-01-15
prod_1039	shop_003	良好	75	313.31	否		2025-01-15	2025-01-15
prod_1371	shop_003	优秀	52	478.0	否		2025-01-15	2025-01-15
prod_1456	shop_003	较差	74	472.99	是	低价格力	2025-01-15	2025-01-15
prod_1345	shop_001	良好	64	589.33	否		2025-01-15	2025-01-15
prod_1341	shop_003	良好	91	340.38	否		2025-01-15	2025-01-15
prod_1202	shop_001	良好	89	731.9	否		2025-01-15	2025-01-15
prod_1212	shop_002	良好	75	540.9	否		2025-01-15	2025-01-15
prod_1294	shop_001	较差	52	185.67	是	低价格力	2025-01-15	2025-01-15
prod_1026	shop_001	较差	60	655.79	是	低价格力	2025-01-15	2025-01-15
prod_1362	shop_003	优秀	87	296.34	否		2025-01-15	2025-01-15
prod_1330	shop_003	良好	88	187.38	否		2025-01-15	2025-01-15
prod_1348	shop_001	优秀	92	616.47	否		2025-01-15	2025-01-15
prod_1111	shop_002	优秀	66	49.75	否		2025-01-15	2025-01-15
prod_1114	shop_001	优秀	91	104.63	否		2025-01-15	2025-01-15
prod_1240	shop_003	优秀	63	234.04	否		2025-01-15	2025-01-15
prod_1374	shop_003	优秀	95	380.58	否		2025-01-15	2025-01-15
prod_1001	shop_003	优秀	61	47.87	否		2025-01-15	2025-01-15
prod_1440	shop_003	优秀	72	756.94	否		2025-01-15	2025-01-15
prod_1252	shop_003	较差	96	631.37	是	低价格力	2025-01-15	2025-01-15
prod_1127	shop_002	优秀	86	100.69	否		2025-01-15	2025-01-15
prod_1434	shop_002	优秀	80	128.89	否		2025-01-15	2025-01-15
prod_1459	shop_001	较差	53	130.49	是	低价格力	2025-01-15	2025-01-15
prod_1094	shop_003	良好	57	151.19	否		2025-01-15	2025-01-15
prod_1178	shop_001	较差	83	638.04	是	低价格力	2025-01-15	2025-01-15
prod_1040	shop_001	较差	88	128.35	是	低价格力	2025-01-15	2025-01-15
prod_1361	shop_002	较差	94	263.52	是	低价格力	2025-01-15	2025-01-15
prod_1050	shop_001	优秀	60	196.41	否		2025-01-15	2025-01-15
prod_1049	shop_003	良好	66	777.7	否		2025-01-15	2025-01-15
prod_1300	shop_003	优秀	81	129.14	否		2025-01-15	2025-01-15
prod_1222	shop_001	良好	89	434.69	否		2025-01-15	2025-01-15
prod_1134	shop_002	良好	97	585.61	否		2025-01-15	2025-01-15
prod_1259	shop_003	较差	96	289.57	是	低价格力	2025-01-15	2025-01-15
prod_1253	shop_003	较差	98	347.31	是	低价格力	2025-01-15	2025-01-15
prod_1068	shop_001	较差	85	383.05	是	低价格力	2025-01-15	2025-01-15
prod_1413	shop_003	优秀	61	85.52	否		2025-01-15	2025-01-15
prod_1257	shop_002	优秀	75	76.6	否		2025-01-15	2025-01-15
prod_1390	shop_002	优秀	62	386.08	否		2025-01-15	2025-01-15
prod_1301	shop_003	较差	66	113.32	是	低价格力	2025-01-15	2025-01-15
prod_1316	shop_003	优秀	55	414.33	否		2025-01-15	2025-01-15
prod_1099	shop_001	较差	58	739.31	是	低价格力	2025-01-15	2025-01-15
prod_1451	shop_001	优秀	99	795.64	否		2025-01-15	2025-01-15
prod_1025	shop_001	良好	80	307.27	否		2025-01-15	2025-01-15
prod_1064	shop_003	较差	93	397.74	是	低价格力	2025-01-15	2025-01-15
prod_1228	shop_001	较差	55	709.86	是	低价格力	2025-01-15	2025-01-15
prod_1453	shop_001	良好	87	645.88	否		2025-01-15	2025-01-15
prod_1305	shop_002	优秀	82	582.72	否		2025-01-15	2025-01-15
prod_1140	shop_003	良好	59	20.31	否		2025-01-15	2025-01-15
prod_1216	shop_003	良好	95	184.3	否		2025-01-15	2025-01-15
prod_1407	shop_003	优秀	51	220.59	否		2025-01-15	2025-01-15
prod_1357	shop_001	良好	72	330.15	否		2025-01-15	2025-01-15
prod_1189	shop_001	良好	93	585.86	否		2025-01-15	2025-01-15
prod_1410	shop_001	良好	58	687.8	否		2025-01-15	2025-01-15
prod_1023	shop_003	良好	74	785.35	否		2025-01-15	2025-01-15
prod_1460	shop_002	优秀	71	89.45	否		2025-01-15	2025-01-15
prod_1344	shop_001	优秀	60	637.21	否		2025-01-16	2025-01-16
prod_1034	shop_002	较差	62	272.98	是	低价格力	2025-01-16	2025-01-16
prod_1214	shop_002	良好	86	261.0	否		2025-01-16	2025-01-16
prod_1192	shop_002	良好	65	484.82	否		2025-01-16	2025-01-16
prod_1075	shop_002	较差	80	105.31	是	低价格力	2025-01-16	2025-01-16
prod_1172	shop_001	良好	81	216.19	否		2025-01-16	2025-01-16
prod_1361	shop_003	较差	91	546.53	是	低价格力	2025-01-16	2025-01-16
prod_1228	shop_003	较差	65	419.89	是	低价格力	2025-01-16	2025-01-16
prod_1230	shop_001	较差	81	109.75	是	低价格力	2025-01-16	2025-01-16
prod_1183	shop_003	优秀	79	629.88	否		2025-01-16	2025-01-16
prod_1005	shop_001	优秀	83	652.06	否		2025-01-16	2025-01-16
prod_1366	shop_003	较差	94	256.96	是	低价格力	2025-01-16	2025-01-16
prod_1249	shop_002	优秀	95	464.83	否		2025-01-16	2025-01-16
prod_1318	shop_002	较差	84	20.98	是	低价格力	2025-01-16	2025-01-16
prod_1232	shop_001	良好	62	703.74	否		2025-01-16	2025-01-16
prod_1072	shop_002	良好	97	665.77	否		2025-01-16	2025-01-16
prod_1111	shop_001	优秀	55	112.18	否		2025-01-16	2025-01-16
prod_1442	shop_003	优秀	54	670.7	否		2025-01-16	2025-01-16
prod_1474	shop_003	优秀	74	425.15	否		2025-01-16	2025-01-16
prod_1205	shop_002	优秀	67	228.91	否		2025-01-16	2025-01-16
prod_1191	shop_002	良好	93	91.92	否		2025-01-16	2025-01-16
prod_1392	shop_002	较差	75	419.43	是	低价格力	2025-01-16	2025-01-16
prod_1498	shop_001	较差	87	654.71	是	低价格力	2025-01-16	2025-01-16
prod_1054	shop_001	较差	65	618.77	是	低价格力	2025-01-16	2025-01-16
prod_1458	shop_001	良好	98	409.4	否		2025-01-16	2025-01-16
prod_1236	shop_002	良好	81	242.8	否		2025-01-16	2025-01-16
prod_1255	shop_003	良好	100	320.46	否		2025-01-16	2025-01-16
prod_1340	shop_001	优秀	59	423.54	否		2025-01-16	2025-01-16
prod_1292	shop_002	较差	83	174.43	是	低价格力	2025-01-16	2025-01-16
prod_1429	shop_001	较差	81	563.9	是	低价格力	2025-01-16	2025-01-16
prod_1253	shop_003	优秀	74	193.91	否		2025-01-16	2025-01-16
prod_1057	shop_002	较差	60	490.9	是	低价格力	2025-01-16	2025-01-16
prod_1143	shop_001	优秀	98	449.68	否		2025-01-16	2025-01-16
prod_1325	shop_002	优秀	72	589.08	否		2025-01-16	2025-01-16
prod_1213	shop_002	较差	69	625.72	是	低价格力	2025-01-16	2025-01-16
prod_1300	shop_003	较差	74	155.62	是	低价格力	2025-01-16	2025-01-16
prod_1025	shop_002	优秀	81	535.2	否		2025-01-16	2025-01-16
prod_1150	shop_003	优秀	77	163.75	否		2025-01-16	2025-01-16
prod_1376	shop_001	较差	83	751.31	是	低价格力	2025-01-16	2025-01-16
prod_1240	shop_001	良好	71	398.96	否		2025-01-16	2025-01-16
prod_1428	shop_002	良好	69	284.67	否		2025-01-16	2025-01-16
prod_1202	shop_003	优秀	81	791.95	否		2025-01-16	2025-01-16
prod_1238	shop_003	优秀	53	764.02	否		2025-01-16	2025-01-16
prod_1209	shop_003	良好	78	643.29	否		2025-01-16	2025-01-16
prod_1373	shop_003	优秀	56	115.3	否		2025-01-16	2025-01-16
prod_1136	shop_002	良好	84	449.64	否		2025-01-16	2025-01-16
prod_1204	shop_003	优秀	50	507.86	否		2025-01-16	2025-01-16
prod_1116	shop_001	优秀	74	297.4	否		2025-01-16	2025-01-16
prod_1133	shop_001	优秀	60	160.48	否		2025-01-16	2025-01-16
prod_1024	shop_001	优秀	70	256.11	否		2025-01-16	2025-01-16
prod_1341	shop_001	优秀	91	108.02	否		2025-01-16	2025-01-16
prod_1315	shop_001	较差	91	381.12	是	低价格力	2025-01-16	2025-01-16
prod_1488	shop_001	良好	64	281.77	否		2025-01-16	2025-01-16
prod_1113	shop_001	良好	68	641.47	否		2025-01-16	2025-01-16
prod_1031	shop_003	良好	99	657.88	否		2025-01-16	2025-01-16
prod_1351	shop_003	良好	65	761.9	否		2025-01-16	2025-01-16
prod_1018	shop_003	较差	70	82.27	是	低价格力	2025-01-16	2025-01-16
prod_1101	shop_003	较差	99	299.78	是	低价格力	2025-01-16	2025-01-16
prod_1297	shop_003	优秀	59	116.61	否		2025-01-16	2025-01-16
prod_1367	shop_002	较差	65	449.59	是	低价格力	2025-01-16	2025-01-16
prod_1455	shop_002	良好	64	657.83	否		2025-01-17	2025-01-17
prod_1067	shop_001	较差	67	704.14	是	低价格力	2025-01-17	2025-01-17
prod_1375	shop_002	优秀	86	509.13	否		2025-01-17	2025-01-17
prod_1480	shop_002	优秀	80	690.39	否		2025-01-17	2025-01-17
prod_1333	shop_001	较差	71	128.01	是	低价格力	2025-01-17	2025-01-17
prod_1055	shop_002	较差	59	446.29	是	低价格力	2025-01-17	2025-01-17
prod_1310	shop_002	较差	97	73.64	是	低价格力	2025-01-17	2025-01-17
prod_1353	shop_002	较差	81	312.26	是	低价格力	2025-01-17	2025-01-17
prod_1461	shop_001	良好	71	635.01	否		2025-01-17	2025-01-17
prod_1331	shop_003	优秀	78	603.1	否		2025-01-17	2025-01-17
prod_1168	shop_003	较差	79	366.99	是	低价格力	2025-01-17	2025-01-17
prod_1054	shop_001	良好	77	627.39	否		2025-01-17	2025-01-17
prod_1210	shop_001	良好	97	201.71	否		2025-01-17	2025-01-17
prod_1027	shop_003	良好	58	549.12	否		2025-01-17	2025-01-17
prod_1159	shop_001	优秀	80	365.18	否		2025-01-17	2025-01-17
prod_1408	shop_001	良好	97	136.28	否		2025-01-17	2025-01-17
prod_1382	shop_002	良好	99	250.23	否		2025-01-17	2025-01-17
prod_1254	shop_003	较差	93	198.58	是	低价格力	2025-01-17	2025-01-17
prod_1472	shop_002	优秀	62	141.76	否		2025-01-17	2025-01-17
prod_1445	shop_003	优秀	61	59.4	否		2025-01-17	2025-01-17
prod_1276	shop_001	优秀	76	122.75	否		2025-01-17	2025-01-17
prod_1417	shop_002	较差	66	127.51	是	低价格力	2025-01-17	2025-01-17
prod_1454	shop_001	优秀	72	559.93	否		2025-01-17	2025-01-17
prod_1200	shop_001	较差	83	621.04	是	低价格力	2025-01-17	2025-01-17
prod_1128	shop_003	优秀	81	346.48	否		2025-01-17	2025-01-17
prod_1283	shop_002	优秀	56	220.82	否		2025-01-17	2025-01-17
prod_1194	shop_002	良好	50	386.07	否		2025-01-17	2025-01-17
prod_1311	shop_002	优秀	59	651.62	否		2025-01-17	2025-01-17
prod_1126	shop_003	良好	58	689.6	否		2025-01-17	2025-01-17
prod_1036	shop_002	优秀	63	469.4	否		2025-01-17	2025-01-17
prod_1280	shop_003	良好	95	460.35	否		2025-01-17	2025-01-17
prod_1214	shop_002	较差	51	259.29	是	低价格力	2025-01-17	2025-01-17
prod_1497	shop_001	优秀	76	103.35	否		2025-01-17	2025-01-17
prod_1247	shop_003	良好	78	504.81	否		2025-01-17	2025-01-17
prod_1388	shop_003	较差	69	458.59	是	低价格力	2025-01-17	2025-01-17
prod_1441	shop_001	较差	51	458.27	是	低价格力	2025-01-17	2025-01-17
prod_1320	shop_003	较差	50	663.14	是	低价格力	2025-01-17	2025-01-17
prod_1120	shop_002	优秀	64	498.2	否		2025-01-17	2025-01-17
prod_1171	shop_002	优秀	55	247.79	否		2025-01-17	2025-01-17
prod_1470	shop_001	优秀	84	352.66	否		2025-01-17	2025-01-17
prod_1482	shop_001	较差	74	383.08	是	低价格力	2025-01-17	2025-01-17
prod_1081	shop_003	良好	62	215.48	否		2025-01-17	2025-01-17
prod_1396	shop_001	较差	69	198.31	是	低价格力	2025-01-17	2025-01-17
prod_1446	shop_001	优秀	87	720.79	否		2025-01-17	2025-01-17
prod_1384	shop_003	较差	80	463.94	是	低价格力	2025-01-17	2025-01-17
prod_1142	shop_003	优秀	97	133.57	否		2025-01-17	2025-01-17
prod_1145	shop_001	较差	66	341.88	是	低价格力	2025-01-17	2025-01-17
prod_1338	shop_002	良好	76	715.24	否		2025-01-17	2025-01-17
prod_1024	shop_002	良好	77	300.98	否		2025-01-17	2025-01-17
prod_1278	shop_003	良好	56	606.28	否		2025-01-17	2025-01-17
prod_1339	shop_003	优秀	71	44.17	否		2025-01-17	2025-01-17
prod_1309	shop_001	良好	88	498.39	否		2025-01-17	2025-01-17
prod_1456	shop_003	良好	70	768.55	否		2025-01-17	2025-01-17
prod_1209	shop_001	较差	77	235.63	是	低价格力	2025-01-17	2025-01-17
prod_1347	shop_003	优秀	68	624.61	否		2025-01-17	2025-01-17
prod_1123	shop_003	优秀	98	678.96	否		2025-01-17	2025-01-17
prod_1013	shop_002	优秀	57	255.61	否		2025-01-17	2025-01-17
prod_1430	shop_002	良好	75	166.11	否		2025-01-17	2025-01-17
prod_1240	shop_002	较差	85	518.17	是	低价格力	2025-01-17	2025-01-17
prod_1140	shop_001	优秀	91	282.79	否		2025-01-17	2025-01-17
prod_1352	shop_003	良好	81	142.52	否		2025-01-18	2025-01-18
prod_1115	shop_002	较差	58	669.82	是	低价格力	2025-01-18	2025-01-18
prod_1097	shop_002	较差	91	656.35	是	低价格力	2025-01-18	2025-01-18
prod_1066	shop_003	优秀	82	389.44	否		2025-01-18	2025-01-18
prod_1108	shop_001	优秀	55	400.25	否		2025-01-18	2025-01-18
prod_1307	shop_002	优秀	75	740.25	否		2025-01-18	2025-01-18
prod_1047	shop_002	优秀	95	509.93	否		2025-01-18	2025-01-18
prod_1348	shop_003	良好	59	67.31	否		2025-01-18	2025-01-18
prod_1102	shop_002	较差	87	251.51	是	低价格力	2025-01-18	2025-01-18
prod_1204	shop_002	较差	57	539.72	是	低价格力	2025-01-18	2025-01-18
prod_1431	shop_002	良好	80	501.98	否		2025-01-18	2025-01-18
prod_1148	shop_003	良好	80	611.7	否		2025-01-18	2025-01-18
prod_1169	shop_002	优秀	96	30.54	否		2025-01-18	2025-01-18
prod_1019	shop_001	优秀	88	794.99	否		2025-01-18	2025-01-18
prod_1423	shop_003	优秀	56	83.47	否		2025-01-18	2025-01-18
prod_1492	shop_001	良好	66	757.38	否		2025-01-18	2025-01-18
prod_1083	shop_002	优秀	90	318.56	否		2025-01-18	2025-01-18
prod_1253	shop_003	良好	61	502.66	否		2025-01-18	2025-01-18
prod_1178	shop_002	较差	58	181.37	是	低价格力	2025-01-18	2025-01-18
prod_1009	shop_002	较差	55	385.0	是	低价格力	2025-01-18	2025-01-18
prod_1268	shop_003	优秀	52	315.92	否		2025-01-18	2025-01-18
prod_1396	shop_002	良好	68	272.97	否		2025-01-18	2025-01-18
prod_1488	shop_002	良好	95	796.27	否		2025-01-18	2025-01-18
prod_1239	shop_002	较差	93	116.52	是	低价格力	2025-01-18	2025-01-18
prod_1339	shop_002	较差	96	112.13	是	低价格力	2025-01-18	2025-01-18
prod_1338	shop_003	较差	58	16.24	是	低价格力	2025-01-18	2025-01-18
prod_1217	shop_001	良好	100	426.61	否		2025-01-18	2025-01-18
prod_1223	shop_001	较差	94	412.45	是	低价格力	2025-01-18	2025-01-18
prod_1405	shop_002	优秀	92	305.24	否		2025-01-18	2025-01-18
prod_1056	shop_001	优秀	57	690.19	否		2025-01-18	2025-01-18
prod_1120	shop_001	较差	94	171.7	是	低价格力	2025-01-18	2025-01-18
prod_1489	shop_003	优秀	69	342.07	否		2025-01-18	2025-01-18
prod_1385	shop_001	较差	72	601.91	是	低价格力	2025-01-18	2025-01-18
prod_1149	shop_003	较差	62	767.81	是	低价格力	2025-01-18	2025-01-18
prod_1059	shop_002	较差	91	292.66	是	低价格力	2025-01-18	2025-01-18
prod_1475	shop_003	较差	68	237.74	是	低价格力	2025-01-18	2025-01-18
prod_1000	shop_003	较差	87	392.81	是	低价格力	2025-01-18	2025-01-18
prod_1062	shop_001	良好	87	308.32	否		2025-01-18	2025-01-18
prod_1281	shop_003	优秀	99	265.23	否		2025-01-18	2025-01-18
prod_1172	shop_003	较差	93	458.46	是	低价格力	2025-01-18	2025-01-18
prod_1449	shop_002	优秀	90	383.32	否		2025-01-18	2025-01-18
prod_1064	shop_002	较差	70	295.17	是	低价格力	2025-01-18	2025-01-18
prod_1061	shop_002	优秀	75	652.81	否		2025-01-18	2025-01-18
prod_1160	shop_001	良好	75	619.31	否		2025-01-18	2025-01-18
prod_1375	shop_001	良好	70	341.62	否		2025-01-18	2025-01-18
prod_1153	shop_001	良好	68	200.4	否		2025-01-18	2025-01-18
prod_1173	shop_003	良好	70	201.73	否		2025-01-18	2025-01-18
prod_1406	shop_002	较差	67	733.41	是	低价格力	2025-01-18	2025-01-18
prod_1038	shop_002	较差	74	721.28	是	低价格力	2025-01-18	2025-01-18
prod_1394	shop_003	优秀	80	80.9	否		2025-01-18	2025-01-18
prod_1270	shop_001	优秀	97	79.98	否		2025-01-18	2025-01-18
prod_1254	shop_003	较差	95	593.16	是	低价格力	2025-01-18	2025-01-18
prod_1404	shop_002	优秀	89	256.01	否		2025-01-18	2025-01-18
prod_1436	shop_001	较差	91	481.46	是	低价格力	2025-01-18	2025-01-18
prod_1402	shop_003	较差	90	409.83	是	低价格力	2025-01-18	2025-01-18
prod_1187	shop_002	较差	67	422.93	是	低价格力	2025-01-18	2025-01-18
prod_1357	shop_003	优秀	79	12.28	否		2025-01-18	2025-01-18
prod_1248	shop_002	较差	56	582.93	是	低价格力	2025-01-18	2025-01-18
prod_1317	shop_001	较差	90	132.89	是	低价格力	2025-01-18	2025-01-18
prod_1459	shop_001	良好	60	102.71	否		2025-01-18	2025-01-18
prod_1488	shop_003	较差	70	474.11	是	低价格力	2025-01-19	2025-01-19
prod_1276	shop_002	优秀	91	436.02	否		2025-01-19	2025-01-19
prod_1280	shop_002	良好	82	733.6	否		2025-01-19	2025-01-19
prod_1140	shop_003	较差	94	516.36	是	低价格力	2025-01-19	2025-01-19
prod_1166	shop_003	良好	66	699.33	否		2025-01-19	2025-01-19
prod_1129	shop_003	良好	82	748.9	否		2025-01-19	2025-01-19
prod_1189	shop_003	优秀	54	437.62	否		2025-01-19	2025-01-19
prod_1426	shop_001	良好	89	304.43	否		2025-01-19	2025-01-19
prod_1387	shop_002	较差	90	195.79	是	低价格力	2025-01-19	2025-01-19
prod_1452	shop_002	良好	59	27.77	否		2025-01-19	2025-01-19
prod_1376	shop_001	优秀	98	303.38	否		2025-01-19	2025-01-19
prod_1196	shop_001	优秀	88	315.07	否		2025-01-19	2025-01-19
prod_1393	shop_003	较差	61	216.34	是	低价格力	2025-01-19	2025-01-19
prod_1161	shop_001	良好	81	233.79	否		2025-01-19	2025-01-19
prod_1185	shop_003	良好	82	727.08	否		2025-01-19	2025-01-19
prod_1207	shop_003	优秀	85	450.18	否		2025-01-19	2025-01-19
prod_1319	shop_003	良好	57	149.82	否		2025-01-19	2025-01-19
