product_id	shop_id	search_word	visitor_count	data_dt	time_type	dt
prod_1142	shop_002	轩妈家	2606	2025-01-11	7days	2025-01-11
prod_1031	shop_003	热销	2368	2025-01-11	7days	2025-01-11
prod_1031	shop_002	优惠	1780	2025-01-11	7days	2025-01-11
prod_1031	shop_003	正品	942	2025-01-11	7days	2025-01-11
prod_1421	shop_003	网红款	567	2025-01-11	7days	2025-01-11
prod_1421	shop_003	性价比	2259	2025-01-11	7days	2025-01-11
prod_1421	shop_002	正品	720	2025-01-11	7days	2025-01-11
prod_1461	shop_002	限量	2995	2025-01-11	7days	2025-01-11
prod_1461	shop_001	网红款	994	2025-01-11	7days	2025-01-11
prod_1461	shop_001	轩妈家	1959	2025-01-11	7days	2025-01-11
prod_1457	shop_001	性价比	372	2025-01-11	7days	2025-01-11
prod_1457	shop_002	正品	79	2025-01-11	7days	2025-01-11
prod_1457	shop_002	网红款	2165	2025-01-11	7days	2025-01-11
prod_1407	shop_002	优惠	2104	2025-01-11	7days	2025-01-11
prod_1407	shop_001	新款	919	2025-01-11	7days	2025-01-11
prod_1407	shop_002	限量	2556	2025-01-11	7days	2025-01-11
prod_1294	shop_001	优惠	921	2025-01-11	7days	2025-01-11
prod_1294	shop_002	新款	2805	2025-01-11	7days	2025-01-11
prod_1294	shop_003	限量	1226	2025-01-11	7days	2025-01-11
prod_1470	shop_002	限量	2940	2025-01-11	7days	2025-01-11
prod_1470	shop_002	热销	1813	2025-01-11	7days	2025-01-11
prod_1470	shop_001	新款	159	2025-01-11	7days	2025-01-11
prod_1451	shop_001	性价比	1245	2025-01-11	7days	2025-01-11
prod_1451	shop_001	热销	1557	2025-01-11	7days	2025-01-11
prod_1451	shop_003	正品	554	2025-01-11	7days	2025-01-11
prod_1299	shop_001	新款	2327	2025-01-11	7days	2025-01-11
prod_1299	shop_003	轩妈家	2910	2025-01-11	7days	2025-01-11
prod_1299	shop_001	优惠	2980	2025-01-11	7days	2025-01-11
prod_1111	shop_002	网红款	2761	2025-01-11	7days	2025-01-11
prod_1111	shop_001	轩妈家	897	2025-01-11	7days	2025-01-11
prod_1111	shop_003	性价比	323	2025-01-11	7days	2025-01-11
prod_1445	shop_001	优惠	2534	2025-01-11	7days	2025-01-11
prod_1445	shop_001	新款	1444	2025-01-11	7days	2025-01-11
prod_1445	shop_001	限量	824	2025-01-11	7days	2025-01-11
prod_1253	shop_003	热销	2486	2025-01-11	7days	2025-01-11
prod_1253	shop_001	优惠	762	2025-01-11	7days	2025-01-11
prod_1253	shop_001	轩妈家	2597	2025-01-11	7days	2025-01-11
prod_1497	shop_002	优惠	1707	2025-01-11	7days	2025-01-11
prod_1497	shop_003	性价比	791	2025-01-11	7days	2025-01-11
prod_1497	shop_001	热销	1618	2025-01-11	7days	2025-01-11
prod_1121	shop_002	性价比	1633	2025-01-11	7days	2025-01-11
prod_1121	shop_001	优惠	2128	2025-01-11	7days	2025-01-11
prod_1121	shop_002	新款	2427	2025-01-11	7days	2025-01-11
prod_1025	shop_001	正品	1983	2025-01-11	7days	2025-01-11
prod_1025	shop_003	网红款	1260	2025-01-11	7days	2025-01-11
prod_1025	shop_002	轩妈家	2242	2025-01-11	7days	2025-01-11
prod_1425	shop_001	正品	568	2025-01-11	7days	2025-01-11
prod_1425	shop_001	新款	1119	2025-01-11	7days	2025-01-11
prod_1425	shop_003	热销	437	2025-01-11	7days	2025-01-11
prod_1422	shop_001	轩妈家	2649	2025-01-11	7days	2025-01-11
prod_1422	shop_003	限量	1178	2025-01-11	7days	2025-01-11
prod_1422	shop_002	性价比	1548	2025-01-11	7days	2025-01-11
prod_1280	shop_003	正品	2503	2025-01-11	7days	2025-01-11
prod_1280	shop_001	新款	1781	2025-01-11	7days	2025-01-11
prod_1280	shop_001	网红款	336	2025-01-11	7days	2025-01-11
prod_1075	shop_001	性价比	1923	2025-01-11	30days	2025-01-11
prod_1075	shop_003	正品	1837	2025-01-11	30days	2025-01-11
prod_1075	shop_001	新款	101	2025-01-11	30days	2025-01-11
prod_1430	shop_002	新款	682	2025-01-11	30days	2025-01-11
prod_1430	shop_003	正品	1004	2025-01-11	30days	2025-01-11
prod_1430	shop_002	轩妈家	1015	2025-01-11	30days	2025-01-11
prod_1185	shop_003	热销	191	2025-01-11	30days	2025-01-11
prod_1185	shop_002	轩妈家	270	2025-01-11	30days	2025-01-11
prod_1185	shop_001	新款	2836	2025-01-11	30days	2025-01-11
prod_1310	shop_001	限量	2265	2025-01-11	30days	2025-01-11
prod_1310	shop_003	热销	1112	2025-01-11	30days	2025-01-11
prod_1310	shop_001	新款	2444	2025-01-11	30days	2025-01-11
prod_1101	shop_003	性价比	2090	2025-01-11	30days	2025-01-11
prod_1101	shop_001	热销	548	2025-01-11	30days	2025-01-11
prod_1101	shop_001	网红款	2252	2025-01-11	30days	2025-01-11
prod_1001	shop_002	热销	1223	2025-01-11	30days	2025-01-11
prod_1001	shop_002	轩妈家	2156	2025-01-11	30days	2025-01-11
prod_1001	shop_002	新款	2592	2025-01-11	30days	2025-01-11
prod_1480	shop_002	网红款	1234	2025-01-11	30days	2025-01-11
prod_1480	shop_001	限量	383	2025-01-11	30days	2025-01-11
prod_1480	shop_003	优惠	1974	2025-01-11	30days	2025-01-11
prod_1204	shop_002	优惠	798	2025-01-11	30days	2025-01-11
prod_1204	shop_003	轩妈家	1980	2025-01-11	30days	2025-01-11
prod_1204	shop_002	限量	253	2025-01-11	30days	2025-01-11
prod_1366	shop_001	轩妈家	1975	2025-01-11	30days	2025-01-11
prod_1366	shop_002	正品	1658	2025-01-11	30days	2025-01-11
prod_1366	shop_002	限量	2060	2025-01-11	30days	2025-01-11
prod_1413	shop_001	限量	1831	2025-01-11	30days	2025-01-11
prod_1413	shop_001	网红款	93	2025-01-11	30days	2025-01-11
prod_1413	shop_002	热销	2304	2025-01-11	30days	2025-01-11
prod_1277	shop_002	限量	2799	2025-01-11	30days	2025-01-11
prod_1277	shop_003	正品	2712	2025-01-11	30days	2025-01-11
prod_1277	shop_001	轩妈家	1571	2025-01-11	30days	2025-01-11
prod_1493	shop_001	新款	1851	2025-01-11	30days	2025-01-11
prod_1493	shop_001	限量	2230	2025-01-11	30days	2025-01-11
prod_1493	shop_002	热销	862	2025-01-11	30days	2025-01-11
prod_1448	shop_003	热销	61	2025-01-11	30days	2025-01-11
prod_1448	shop_002	正品	1276	2025-01-11	30days	2025-01-11
prod_1448	shop_002	性价比	1800	2025-01-11	30days	2025-01-11
prod_1441	shop_003	新款	2026	2025-01-11	30days	2025-01-11
prod_1441	shop_001	性价比	1172	2025-01-11	30days	2025-01-11
prod_1441	shop_002	网红款	1102	2025-01-11	30days	2025-01-11
prod_1473	shop_002	性价比	2962	2025-01-11	30days	2025-01-11
prod_1473	shop_001	轩妈家	1084	2025-01-11	30days	2025-01-11
prod_1473	shop_002	网红款	1036	2025-01-11	30days	2025-01-11
prod_1440	shop_001	新款	177	2025-01-11	30days	2025-01-11
prod_1440	shop_003	热销	1166	2025-01-11	30days	2025-01-11
prod_1440	shop_003	轩妈家	1771	2025-01-11	30days	2025-01-11
prod_1209	shop_001	热销	703	2025-01-11	30days	2025-01-11
prod_1209	shop_002	优惠	1884	2025-01-11	30days	2025-01-11
prod_1209	shop_002	限量	2897	2025-01-11	30days	2025-01-11
prod_1053	shop_001	网红款	2032	2025-01-11	30days	2025-01-11
prod_1053	shop_001	优惠	439	2025-01-11	30days	2025-01-11
prod_1053	shop_003	新款	2631	2025-01-11	30days	2025-01-11
prod_1145	shop_003	性价比	956	2025-01-11	30days	2025-01-11
prod_1145	shop_002	网红款	716	2025-01-11	30days	2025-01-11
prod_1145	shop_003	优惠	1976	2025-01-11	30days	2025-01-11
prod_1080	shop_002	轩妈家	2999	2025-01-11	30days	2025-01-11
prod_1080	shop_003	优惠	1185	2025-01-11	30days	2025-01-11
prod_1080	shop_001	热销	1570	2025-01-11	30days	2025-01-11
prod_1241	shop_003	网红款	588	2025-01-11	30days	2025-01-11
prod_1241	shop_001	正品	2897	2025-01-11	30days	2025-01-11
prod_1241	shop_003	新款	1636	2025-01-11	30days	2025-01-11
prod_1316	shop_001	正品	957	2025-01-11	30days	2025-01-11
prod_1316	shop_001	限量	2619	2025-01-11	30days	2025-01-11
prod_1316	shop_003	性价比	2907	2025-01-11	30days	2025-01-11
prod_1044	shop_003	限量	346	2025-01-11	30days	2025-01-11
prod_1044	shop_001	新款	2533	2025-01-11	30days	2025-01-11
prod_1044	shop_002	正品	1125	2025-01-11	30days	2025-01-11
prod_1251	shop_002	优惠	1654	2025-01-11	30days	2025-01-11
prod_1251	shop_002	正品	526	2025-01-11	30days	2025-01-11
prod_1251	shop_003	新款	1808	2025-01-11	30days	2025-01-11
prod_1239	shop_002	网红款	471	2025-01-11	30days	2025-01-11
prod_1239	shop_003	轩妈家	184	2025-01-11	30days	2025-01-11
prod_1239	shop_003	正品	2192	2025-01-11	30days	2025-01-11
prod_1015	shop_002	新款	2022	2025-01-11	30days	2025-01-11
prod_1015	shop_002	轩妈家	1421	2025-01-11	30days	2025-01-11
prod_1015	shop_001	优惠	2843	2025-01-11	30days	2025-01-11
prod_1055	shop_003	性价比	2644	2025-01-11	30days	2025-01-11
prod_1055	shop_002	轩妈家	1540	2025-01-11	30days	2025-01-11
prod_1055	shop_002	优惠	1536	2025-01-11	30days	2025-01-11
prod_1021	shop_003	热销	1200	2025-01-11	30days	2025-01-11
prod_1021	shop_003	网红款	715	2025-01-11	30days	2025-01-11
prod_1021	shop_001	限量	785	2025-01-11	30days	2025-01-11
prod_1038	shop_003	新款	289	2025-01-11	30days	2025-01-11
prod_1038	shop_001	性价比	1117	2025-01-11	30days	2025-01-11
prod_1038	shop_001	轩妈家	543	2025-01-11	30days	2025-01-11
prod_1346	shop_001	网红款	885	2025-01-11	30days	2025-01-11
prod_1346	shop_002	优惠	2304	2025-01-11	30days	2025-01-11
prod_1346	shop_003	新款	2071	2025-01-11	30days	2025-01-11
prod_1482	shop_003	轩妈家	311	2025-01-11	30days	2025-01-11
prod_1482	shop_003	热销	864	2025-01-11	30days	2025-01-11
prod_1482	shop_003	性价比	1470	2025-01-11	30days	2025-01-11
prod_1244	shop_002	新款	1523	2025-01-11	30days	2025-01-11
prod_1244	shop_002	性价比	678	2025-01-11	30days	2025-01-11
prod_1244	shop_003	限量	802	2025-01-11	30days	2025-01-11
prod_1212	shop_003	新款	905	2025-01-11	30days	2025-01-11
prod_1212	shop_001	网红款	2040	2025-01-11	30days	2025-01-11
prod_1212	shop_002	热销	2667	2025-01-11	30days	2025-01-11
prod_1276	shop_002	网红款	740	2025-01-11	30days	2025-01-11
prod_1276	shop_003	热销	911	2025-01-11	30days	2025-01-11
prod_1276	shop_002	轩妈家	2720	2025-01-11	30days	2025-01-11
prod_1092	shop_002	轩妈家	1416	2025-01-11	30days	2025-01-11
prod_1092	shop_002	性价比	1069	2025-01-11	30days	2025-01-11
prod_1092	shop_002	网红款	1786	2025-01-11	30days	2025-01-11
prod_1426	shop_002	限量	1531	2025-01-11	30days	2025-01-11
prod_1426	shop_003	网红款	2942	2025-01-11	30days	2025-01-11
prod_1426	shop_003	正品	1392	2025-01-11	30days	2025-01-11
prod_1427	shop_002	新款	240	2025-01-11	30days	2025-01-11
prod_1427	shop_003	热销	2825	2025-01-11	30days	2025-01-11
prod_1427	shop_003	轩妈家	1657	2025-01-11	30days	2025-01-11
prod_1213	shop_003	性价比	501	2025-01-11	30days	2025-01-11
prod_1213	shop_003	网红款	1247	2025-01-11	30days	2025-01-11
prod_1213	shop_003	轩妈家	1486	2025-01-11	30days	2025-01-11
prod_1423	shop_001	优惠	1994	2025-01-11	30days	2025-01-11
prod_1423	shop_001	轩妈家	2111	2025-01-11	30days	2025-01-11
prod_1423	shop_002	正品	1277	2025-01-11	30days	2025-01-11
prod_1483	shop_003	性价比	1886	2025-01-11	30days	2025-01-11
prod_1483	shop_003	优惠	534	2025-01-11	30days	2025-01-11
prod_1483	shop_001	限量	1753	2025-01-11	30days	2025-01-11
prod_1054	shop_001	限量	1393	2025-01-12	day	2025-01-12
prod_1054	shop_001	新款	886	2025-01-12	day	2025-01-12
prod_1054	shop_002	正品	2106	2025-01-12	day	2025-01-12
prod_1072	shop_001	网红款	1419	2025-01-12	day	2025-01-12
prod_1072	shop_001	性价比	2546	2025-01-12	day	2025-01-12
prod_1072	shop_001	优惠	2052	2025-01-12	day	2025-01-12
prod_1162	shop_003	限量	1387	2025-01-12	day	2025-01-12
prod_1162	shop_002	热销	2229	2025-01-12	day	2025-01-12
prod_1162	shop_003	优惠	678	2025-01-12	day	2025-01-12
prod_1466	shop_002	优惠	1450	2025-01-12	day	2025-01-12
prod_1466	shop_002	热销	462	2025-01-12	day	2025-01-12
prod_1466	shop_002	轩妈家	717	2025-01-12	day	2025-01-12
prod_1176	shop_002	优惠	2472	2025-01-12	day	2025-01-12
prod_1176	shop_002	新款	2678	2025-01-12	day	2025-01-12
prod_1176	shop_002	网红款	2151	2025-01-12	day	2025-01-12
prod_1223	shop_002	网红款	1185	2025-01-12	day	2025-01-12
prod_1223	shop_001	轩妈家	508	2025-01-12	day	2025-01-12
prod_1223	shop_002	限量	454	2025-01-12	day	2025-01-12
prod_1058	shop_002	轩妈家	819	2025-01-12	day	2025-01-12
prod_1058	shop_003	正品	313	2025-01-12	day	2025-01-12
prod_1058	shop_001	优惠	2044	2025-01-12	day	2025-01-12
prod_1110	shop_001	性价比	1031	2025-01-12	day	2025-01-12
prod_1110	shop_003	网红款	663	2025-01-12	day	2025-01-12
prod_1110	shop_003	限量	1029	2025-01-12	day	2025-01-12
prod_1165	shop_002	轩妈家	1984	2025-01-12	day	2025-01-12
prod_1165	shop_001	热销	1875	2025-01-12	day	2025-01-12
prod_1165	shop_002	性价比	410	2025-01-12	day	2025-01-12
prod_1333	shop_002	热销	882	2025-01-12	day	2025-01-12
prod_1333	shop_002	正品	515	2025-01-12	day	2025-01-12
prod_1333	shop_002	新款	2737	2025-01-12	day	2025-01-12
prod_1031	shop_003	优惠	2587	2025-01-12	day	2025-01-12
prod_1031	shop_001	限量	2509	2025-01-12	day	2025-01-12
prod_1031	shop_002	新款	2061	2025-01-12	day	2025-01-12
prod_1387	shop_002	正品	1052	2025-01-12	day	2025-01-12
prod_1387	shop_002	性价比	2402	2025-01-12	day	2025-01-12
prod_1387	shop_002	限量	2706	2025-01-12	day	2025-01-12
prod_1418	shop_002	限量	1016	2025-01-12	day	2025-01-12
prod_1418	shop_001	轩妈家	194	2025-01-12	day	2025-01-12
prod_1418	shop_001	网红款	1190	2025-01-12	day	2025-01-12
prod_1304	shop_001	限量	1936	2025-01-12	day	2025-01-12
prod_1304	shop_003	优惠	2255	2025-01-12	day	2025-01-12
prod_1304	shop_001	正品	2601	2025-01-12	day	2025-01-12
prod_1268	shop_001	轩妈家	2615	2025-01-12	day	2025-01-12
prod_1268	shop_003	正品	1655	2025-01-12	day	2025-01-12
prod_1268	shop_003	网红款	2005	2025-01-12	day	2025-01-12
prod_1193	shop_002	新款	796	2025-01-12	day	2025-01-12
prod_1193	shop_001	优惠	2485	2025-01-12	day	2025-01-12
prod_1193	shop_001	正品	1711	2025-01-12	day	2025-01-12
prod_1329	shop_001	轩妈家	420	2025-01-12	day	2025-01-12
prod_1329	shop_001	正品	2509	2025-01-12	day	2025-01-12
prod_1329	shop_003	热销	1850	2025-01-12	day	2025-01-12
prod_1398	shop_003	网红款	1731	2025-01-12	day	2025-01-12
prod_1398	shop_001	正品	1543	2025-01-12	day	2025-01-12
prod_1398	shop_001	新款	1483	2025-01-12	day	2025-01-12
prod_1363	shop_002	限量	1679	2025-01-12	day	2025-01-12
prod_1363	shop_001	轩妈家	1385	2025-01-12	day	2025-01-12
prod_1363	shop_002	性价比	397	2025-01-12	day	2025-01-12
prod_1281	shop_001	性价比	1193	2025-01-12	day	2025-01-12
prod_1281	shop_001	优惠	229	2025-01-12	day	2025-01-12
prod_1281	shop_003	网红款	1052	2025-01-12	day	2025-01-12
prod_1378	shop_002	新款	2876	2025-01-12	day	2025-01-12
prod_1378	shop_001	热销	1359	2025-01-12	day	2025-01-12
prod_1378	shop_002	限量	512	2025-01-12	day	2025-01-12
prod_1427	shop_002	新款	1764	2025-01-12	day	2025-01-12
prod_1427	shop_003	网红款	1733	2025-01-12	day	2025-01-12
prod_1427	shop_003	轩妈家	1936	2025-01-12	day	2025-01-12
prod_1413	shop_003	轩妈家	1490	2025-01-12	day	2025-01-12
prod_1413	shop_001	网红款	1512	2025-01-12	day	2025-01-12
prod_1413	shop_003	热销	2278	2025-01-12	day	2025-01-12
prod_1496	shop_001	网红款	2240	2025-01-12	day	2025-01-12
prod_1496	shop_003	新款	2932	2025-01-12	day	2025-01-12
prod_1496	shop_003	热销	2743	2025-01-12	day	2025-01-12
prod_1265	shop_003	轩妈家	1015	2025-01-12	day	2025-01-12
prod_1265	shop_003	优惠	1925	2025-01-12	day	2025-01-12
prod_1265	shop_001	网红款	1088	2025-01-12	day	2025-01-12
prod_1391	shop_002	优惠	920	2025-01-12	day	2025-01-12
prod_1391	shop_002	轩妈家	2118	2025-01-12	day	2025-01-12
prod_1391	shop_001	正品	1076	2025-01-12	day	2025-01-12
prod_1478	shop_001	轩妈家	1655	2025-01-12	day	2025-01-12
prod_1478	shop_003	网红款	961	2025-01-12	day	2025-01-12
prod_1478	shop_001	热销	1092	2025-01-12	day	2025-01-12
prod_1167	shop_003	性价比	2197	2025-01-12	day	2025-01-12
prod_1167	shop_002	新款	1616	2025-01-12	day	2025-01-12
prod_1167	shop_002	优惠	1324	2025-01-12	day	2025-01-12
prod_1319	shop_002	轩妈家	2961	2025-01-12	day	2025-01-12
prod_1319	shop_002	正品	2436	2025-01-12	day	2025-01-12
prod_1319	shop_001	新款	496	2025-01-12	day	2025-01-12
prod_1379	shop_003	优惠	1942	2025-01-12	day	2025-01-12
prod_1379	shop_001	热销	701	2025-01-12	day	2025-01-12
prod_1379	shop_001	网红款	1040	2025-01-12	day	2025-01-12
prod_1153	shop_003	正品	2031	2025-01-12	day	2025-01-12
prod_1153	shop_001	网红款	2164	2025-01-12	day	2025-01-12
prod_1153	shop_003	热销	471	2025-01-12	day	2025-01-12
prod_1455	shop_001	新款	2669	2025-01-12	day	2025-01-12
prod_1455	shop_001	网红款	454	2025-01-12	day	2025-01-12
prod_1455	shop_003	正品	1801	2025-01-12	day	2025-01-12
prod_1277	shop_001	限量	271	2025-01-12	day	2025-01-12
prod_1277	shop_002	网红款	2402	2025-01-12	day	2025-01-12
prod_1277	shop_003	性价比	1934	2025-01-12	day	2025-01-12
prod_1134	shop_001	优惠	696	2025-01-12	day	2025-01-12
prod_1134	shop_003	限量	803	2025-01-12	day	2025-01-12
prod_1134	shop_003	轩妈家	2544	2025-01-12	day	2025-01-12
prod_1048	shop_003	优惠	2191	2025-01-12	day	2025-01-12
prod_1048	shop_001	轩妈家	2796	2025-01-12	day	2025-01-12
prod_1048	shop_003	正品	2301	2025-01-12	day	2025-01-12
prod_1295	shop_003	热销	1931	2025-01-12	day	2025-01-12
prod_1295	shop_002	限量	2570	2025-01-12	day	2025-01-12
prod_1295	shop_002	正品	1452	2025-01-12	day	2025-01-12
prod_1452	shop_001	限量	1407	2025-01-12	day	2025-01-12
prod_1452	shop_001	热销	2588	2025-01-12	day	2025-01-12
prod_1452	shop_003	轩妈家	2667	2025-01-12	day	2025-01-12
prod_1039	shop_001	限量	2083	2025-01-12	day	2025-01-12
prod_1039	shop_003	热销	252	2025-01-12	day	2025-01-12
prod_1039	shop_002	新款	756	2025-01-12	day	2025-01-12
prod_1263	shop_003	热销	532	2025-01-12	day	2025-01-12
prod_1263	shop_001	性价比	1644	2025-01-12	day	2025-01-12
prod_1263	shop_002	轩妈家	700	2025-01-12	day	2025-01-12
prod_1178	shop_003	网红款	386	2025-01-12	day	2025-01-12
prod_1178	shop_001	性价比	626	2025-01-12	day	2025-01-12
prod_1178	shop_001	优惠	2344	2025-01-12	day	2025-01-12
prod_1492	shop_003	优惠	275	2025-01-12	week	2025-01-12
prod_1492	shop_001	热销	879	2025-01-12	week	2025-01-12
prod_1492	shop_002	新款	1375	2025-01-12	week	2025-01-12
prod_1159	shop_002	网红款	2245	2025-01-12	week	2025-01-12
prod_1159	shop_001	热销	1117	2025-01-12	week	2025-01-12
prod_1159	shop_003	正品	2579	2025-01-12	week	2025-01-12
prod_1276	shop_002	正品	1378	2025-01-12	week	2025-01-12
prod_1276	shop_001	轩妈家	1301	2025-01-12	week	2025-01-12
prod_1276	shop_003	性价比	1203	2025-01-12	week	2025-01-12
prod_1230	shop_003	优惠	2683	2025-01-12	week	2025-01-12
prod_1230	shop_003	限量	91	2025-01-12	week	2025-01-12
prod_1230	shop_001	新款	1665	2025-01-12	week	2025-01-12
prod_1456	shop_003	新款	304	2025-01-12	week	2025-01-12
prod_1456	shop_001	轩妈家	121	2025-01-12	week	2025-01-12
prod_1456	shop_002	热销	983	2025-01-12	week	2025-01-12
prod_1096	shop_001	限量	616	2025-01-12	week	2025-01-12
prod_1096	shop_001	优惠	140	2025-01-12	week	2025-01-12
prod_1096	shop_002	正品	2465	2025-01-12	week	2025-01-12
prod_1389	shop_001	性价比	2801	2025-01-12	week	2025-01-12
prod_1389	shop_002	网红款	1612	2025-01-12	week	2025-01-12
prod_1389	shop_001	新款	1665	2025-01-12	week	2025-01-12
prod_1077	shop_001	网红款	2120	2025-01-12	week	2025-01-12
prod_1077	shop_003	优惠	1101	2025-01-12	week	2025-01-12
prod_1077	shop_002	限量	1638	2025-01-12	week	2025-01-12
prod_1497	shop_003	正品	533	2025-01-12	week	2025-01-12
prod_1497	shop_001	优惠	1595	2025-01-12	week	2025-01-12
prod_1497	shop_003	新款	1368	2025-01-12	week	2025-01-12
prod_1143	shop_001	性价比	2505	2025-01-12	week	2025-01-12
prod_1143	shop_003	热销	1415	2025-01-12	week	2025-01-12
prod_1143	shop_001	优惠	1880	2025-01-12	week	2025-01-12
prod_1443	shop_001	热销	2866	2025-01-12	week	2025-01-12
prod_1443	shop_003	正品	174	2025-01-12	week	2025-01-12
prod_1443	shop_001	性价比	1397	2025-01-12	week	2025-01-12
prod_1043	shop_001	网红款	2372	2025-01-12	week	2025-01-12
prod_1043	shop_003	新款	447	2025-01-12	week	2025-01-12
prod_1043	shop_003	限量	281	2025-01-12	week	2025-01-12
prod_1032	shop_001	性价比	1081	2025-01-12	week	2025-01-12
prod_1032	shop_002	新款	2920	2025-01-12	week	2025-01-12
prod_1032	shop_002	热销	1540	2025-01-12	week	2025-01-12
prod_1016	shop_002	限量	2592	2025-01-12	week	2025-01-12
prod_1016	shop_001	性价比	1751	2025-01-12	week	2025-01-12
prod_1016	shop_001	网红款	875	2025-01-12	week	2025-01-12
prod_1165	shop_003	热销	2449	2025-01-12	week	2025-01-12
prod_1165	shop_003	轩妈家	1374	2025-01-12	week	2025-01-12
prod_1165	shop_003	优惠	2377	2025-01-12	week	2025-01-12
prod_1445	shop_002	正品	464	2025-01-12	week	2025-01-12
prod_1445	shop_002	优惠	2937	2025-01-12	week	2025-01-12
prod_1445	shop_001	新款	805	2025-01-12	week	2025-01-12
prod_1055	shop_002	正品	946	2025-01-12	week	2025-01-12
prod_1055	shop_003	热销	141	2025-01-12	week	2025-01-12
prod_1055	shop_002	限量	783	2025-01-12	week	2025-01-12
prod_1278	shop_001	新款	962	2025-01-12	week	2025-01-12
prod_1278	shop_003	性价比	2636	2025-01-12	week	2025-01-12
prod_1278	shop_002	优惠	2179	2025-01-12	week	2025-01-12
prod_1489	shop_003	优惠	2464	2025-01-12	week	2025-01-12
prod_1489	shop_003	轩妈家	1712	2025-01-12	week	2025-01-12
prod_1489	shop_002	新款	253	2025-01-12	week	2025-01-12
prod_1311	shop_002	热销	1392	2025-01-12	week	2025-01-12
prod_1311	shop_003	网红款	2344	2025-01-12	week	2025-01-12
prod_1311	shop_001	优惠	1092	2025-01-12	week	2025-01-12
prod_1362	shop_002	热销	1489	2025-01-12	week	2025-01-12
prod_1362	shop_002	性价比	558	2025-01-12	week	2025-01-12
prod_1362	shop_002	正品	1537	2025-01-12	week	2025-01-12
prod_1021	shop_002	性价比	1328	2025-01-12	week	2025-01-12
prod_1021	shop_003	网红款	1443	2025-01-12	week	2025-01-12
prod_1021	shop_001	热销	199	2025-01-12	week	2025-01-12
prod_1221	shop_001	正品	2751	2025-01-12	week	2025-01-12
prod_1221	shop_002	热销	2310	2025-01-12	week	2025-01-12
prod_1221	shop_001	轩妈家	752	2025-01-12	week	2025-01-12
prod_1041	shop_002	限量	2297	2025-01-12	week	2025-01-12
prod_1041	shop_001	优惠	2131	2025-01-12	week	2025-01-12
prod_1041	shop_003	正品	851	2025-01-12	week	2025-01-12
prod_1342	shop_003	热销	2160	2025-01-12	week	2025-01-12
prod_1342	shop_003	限量	2406	2025-01-12	week	2025-01-12
prod_1342	shop_003	性价比	402	2025-01-12	week	2025-01-12
prod_1057	shop_003	正品	443	2025-01-12	week	2025-01-12
prod_1057	shop_001	优惠	2260	2025-01-12	week	2025-01-12
prod_1057	shop_001	新款	1452	2025-01-12	week	2025-01-12
prod_1370	shop_001	轩妈家	144	2025-01-12	week	2025-01-12
prod_1370	shop_002	性价比	623	2025-01-12	week	2025-01-12
prod_1370	shop_002	网红款	1525	2025-01-12	week	2025-01-12
prod_1460	shop_001	性价比	206	2025-01-12	week	2025-01-12
prod_1460	shop_001	热销	1579	2025-01-12	week	2025-01-12
prod_1460	shop_003	网红款	988	2025-01-12	week	2025-01-12
prod_1417	shop_001	优惠	1455	2025-01-12	week	2025-01-12
prod_1417	shop_001	热销	1957	2025-01-12	week	2025-01-12
prod_1417	shop_001	性价比	1107	2025-01-12	week	2025-01-12
prod_1459	shop_003	优惠	267	2025-01-12	week	2025-01-12
prod_1459	shop_001	网红款	100	2025-01-12	week	2025-01-12
prod_1459	shop_001	轩妈家	2912	2025-01-12	week	2025-01-12
prod_1378	shop_002	网红款	1684	2025-01-12	week	2025-01-12
prod_1378	shop_002	热销	471	2025-01-12	week	2025-01-12
prod_1378	shop_001	限量	1899	2025-01-12	week	2025-01-12
prod_1244	shop_002	新款	903	2025-01-12	week	2025-01-12
prod_1244	shop_002	轩妈家	2790	2025-01-12	week	2025-01-12
prod_1244	shop_001	热销	2558	2025-01-12	week	2025-01-12
prod_1004	shop_001	网红款	2929	2025-01-12	week	2025-01-12
prod_1004	shop_002	热销	1771	2025-01-12	week	2025-01-12
prod_1004	shop_002	优惠	433	2025-01-12	week	2025-01-12
prod_1161	shop_003	网红款	339	2025-01-12	week	2025-01-12
prod_1161	shop_002	正品	1734	2025-01-12	week	2025-01-12
prod_1161	shop_003	热销	2310	2025-01-12	week	2025-01-12
prod_1367	shop_003	轩妈家	1291	2025-01-12	week	2025-01-12
prod_1367	shop_002	网红款	500	2025-01-12	week	2025-01-12
prod_1367	shop_001	热销	2949	2025-01-12	week	2025-01-12
prod_1252	shop_003	网红款	2145	2025-01-12	week	2025-01-12
prod_1252	shop_003	限量	1738	2025-01-12	week	2025-01-12
prod_1252	shop_003	性价比	2259	2025-01-12	week	2025-01-12
prod_1154	shop_002	优惠	1157	2025-01-12	week	2025-01-12
prod_1154	shop_002	新款	2249	2025-01-12	week	2025-01-12
prod_1154	shop_003	轩妈家	460	2025-01-12	week	2025-01-12
prod_1325	shop_002	新款	1919	2025-01-12	week	2025-01-12
prod_1325	shop_001	限量	1138	2025-01-12	week	2025-01-12
prod_1325	shop_002	轩妈家	784	2025-01-12	week	2025-01-12
prod_1392	shop_003	网红款	1822	2025-01-12	week	2025-01-12
prod_1392	shop_002	新款	2588	2025-01-12	week	2025-01-12
prod_1392	shop_001	热销	1484	2025-01-12	week	2025-01-12
