sku_id	product_id	shop_id	sku_name	color	price	category_id	category_name	create_time	dt
sku_10448	prod_1044	shop_002	电子产品_商品_10448	红	371.05	cate_2	电子产品	2025-01-04 00:00:00	2025-01-08
sku_10449	prod_1044	shop_002	电子产品_商品_10449	黑	85.65	cate_2	电子产品	2024-12-30 00:00:00	2025-01-08
sku_10450	prod_1045	shop_002	电子产品_商品_10450	白	308.8	cate_2	电子产品	2025-01-04 00:00:00	2025-01-08
sku_10451	prod_1045	shop_002	食品_商品_10451	黑	442.34	cate_3	食品	2025-01-03 00:00:00	2025-01-08
sku_10452	prod_1045	shop_002	食品_商品_10452	红	13.2	cate_3	食品	2025-01-03 00:00:00	2025-01-08
sku_10453	prod_1045	shop_002	食品_商品_10453	红	377.98	cate_3	食品	2024-12-31 00:00:00	2025-01-08
sku_10454	prod_1045	shop_002	食品_商品_10454	蓝	442.15	cate_3	食品	2024-12-12 00:00:00	2025-01-08
sku_10455	prod_1045	shop_002	食品_商品_10455	红	80.64	cate_3	食品	2024-12-31 00:00:00	2025-01-08
sku_10456	prod_1045	shop_002	家居_商品_10456	黑	138.27	cate_4	家居	2024-12-15 00:00:00	2025-01-08
sku_10457	prod_1045	shop_002	家居_商品_10457	白	312.0	cate_4	家居	2025-01-07 00:00:00	2025-01-08
sku_10458	prod_1045	shop_002	家居_商品_10458	白	272.52	cate_4	家居	2024-12-16 00:00:00	2025-01-08
sku_10459	prod_1045	shop_002	家居_商品_10459	黑	432.57	cate_4	家居	2024-12-15 00:00:00	2025-01-08
sku_10460	prod_1046	shop_002	家居_商品_10460	蓝	294.16	cate_4	家居	2024-12-26 00:00:00	2025-01-08
sku_10461	prod_1046	shop_003	服饰_商品_10461	蓝	192.41	cate_1	服饰	2024-12-17 00:00:00	2025-01-08
sku_10462	prod_1046	shop_003	服饰_商品_10462	蓝	147.33	cate_1	服饰	2025-01-07 00:00:00	2025-01-08
sku_10463	prod_1046	shop_003	服饰_商品_10463	红	315.88	cate_1	服饰	2024-12-31 00:00:00	2025-01-08
sku_10464	prod_1046	shop_003	服饰_商品_10464	蓝	26.63	cate_1	服饰	2025-01-04 00:00:00	2025-01-08
sku_10465	prod_1046	shop_003	服饰_商品_10465	红	23.85	cate_1	服饰	2024-12-30 00:00:00	2025-01-08
sku_10466	prod_1046	shop_003	电子产品_商品_10466	蓝	29.72	cate_2	电子产品	2024-12-27 00:00:00	2025-01-08
sku_10467	prod_1046	shop_003	电子产品_商品_10467	黑	310.67	cate_2	电子产品	2024-12-13 00:00:00	2025-01-08
sku_10468	prod_1046	shop_003	电子产品_商品_10468	绿	150.51	cate_2	电子产品	2024-12-09 00:00:00	2025-01-08
sku_10469	prod_1046	shop_003	电子产品_商品_10469	白	263.75	cate_2	电子产品	2024-12-14 00:00:00	2025-01-08
sku_10470	prod_1047	shop_003	电子产品_商品_10470	红	25.77	cate_2	电子产品	2024-12-13 00:00:00	2025-01-08
sku_10471	prod_1047	shop_003	食品_商品_10471	白	455.31	cate_3	食品	2024-12-19 00:00:00	2025-01-08
sku_10472	prod_1047	shop_003	食品_商品_10472	蓝	16.3	cate_3	食品	2024-12-17 00:00:00	2025-01-08
sku_10473	prod_1047	shop_003	食品_商品_10473	黑	366.19	cate_3	食品	2024-12-17 00:00:00	2025-01-08
sku_10474	prod_1047	shop_003	食品_商品_10474	黑	235.73	cate_3	食品	2024-12-14 00:00:00	2025-01-08
sku_10475	prod_1047	shop_003	食品_商品_10475	蓝	204.47	cate_3	食品	2024-12-30 00:00:00	2025-01-08
sku_10476	prod_1047	shop_003	家居_商品_10476	蓝	33.68	cate_4	家居	2024-12-22 00:00:00	2025-01-08
sku_10477	prod_1047	shop_003	家居_商品_10477	红	204.2	cate_4	家居	2024-12-11 00:00:00	2025-01-08
sku_10478	prod_1047	shop_003	家居_商品_10478	蓝	259.67	cate_4	家居	2024-12-25 00:00:00	2025-01-08
sku_10479	prod_1047	shop_003	家居_商品_10479	绿	423.29	cate_4	家居	2024-12-09 00:00:00	2025-01-08
sku_10480	prod_1048	shop_003	家居_商品_10480	红	308.54	cate_4	家居	2024-12-25 00:00:00	2025-01-08
sku_10481	prod_1048	shop_001	服饰_商品_10481	绿	80.18	cate_1	服饰	2024-12-10 00:00:00	2025-01-09
sku_10482	prod_1048	shop_001	服饰_商品_10482	绿	278.33	cate_1	服饰	2024-12-16 00:00:00	2025-01-09
sku_10483	prod_1048	shop_001	服饰_商品_10483	黑	93.97	cate_1	服饰	2024-12-31 00:00:00	2025-01-09
sku_10484	prod_1048	shop_001	服饰_商品_10484	绿	87.75	cate_1	服饰	2024-12-26 00:00:00	2025-01-09
sku_10485	prod_1048	shop_001	服饰_商品_10485	红	64.78	cate_1	服饰	2025-01-07 00:00:00	2025-01-09
sku_10486	prod_1048	shop_001	电子产品_商品_10486	绿	254.68	cate_2	电子产品	2024-12-15 00:00:00	2025-01-09
sku_10487	prod_1048	shop_001	电子产品_商品_10487	红	368.31	cate_2	电子产品	2024-12-23 00:00:00	2025-01-09
sku_10488	prod_1048	shop_001	电子产品_商品_10488	蓝	224.97	cate_2	电子产品	2024-12-15 00:00:00	2025-01-09
sku_10489	prod_1048	shop_001	电子产品_商品_10489	红	168.86	cate_2	电子产品	2024-12-17 00:00:00	2025-01-09
sku_10490	prod_1049	shop_001	电子产品_商品_10490	白	87.04	cate_2	电子产品	2025-01-06 00:00:00	2025-01-09
sku_10491	prod_1049	shop_001	食品_商品_10491	红	371.56	cate_3	食品	2025-01-08 00:00:00	2025-01-09
sku_10492	prod_1049	shop_001	食品_商品_10492	红	402.95	cate_3	食品	2024-12-23 00:00:00	2025-01-09
sku_10493	prod_1049	shop_001	食品_商品_10493	绿	228.67	cate_3	食品	2024-12-23 00:00:00	2025-01-09
sku_10494	prod_1049	shop_001	食品_商品_10494	绿	248.6	cate_3	食品	2024-12-10 00:00:00	2025-01-09
sku_10495	prod_1049	shop_001	食品_商品_10495	白	435.74	cate_3	食品	2024-12-27 00:00:00	2025-01-09
sku_10496	prod_1049	shop_001	家居_商品_10496	蓝	380.2	cate_4	家居	2024-12-14 00:00:00	2025-01-09
sku_10497	prod_1049	shop_001	家居_商品_10497	蓝	474.88	cate_4	家居	2024-12-23 00:00:00	2025-01-09
sku_10498	prod_1049	shop_001	家居_商品_10498	绿	395.37	cate_4	家居	2024-12-10 00:00:00	2025-01-09
sku_10499	prod_1049	shop_001	家居_商品_10499	红	369.43	cate_4	家居	2024-12-14 00:00:00	2025-01-09
sku_10500	prod_1050	shop_001	家居_商品_10500	白	307.18	cate_4	家居	2024-12-27 00:00:00	2025-01-09
sku_10501	prod_1050	shop_002	服饰_商品_10501	黑	414.52	cate_1	服饰	2025-01-04 00:00:00	2025-01-09
sku_10502	prod_1050	shop_002	服饰_商品_10502	绿	477.24	cate_1	服饰	2025-01-08 00:00:00	2025-01-09
sku_10503	prod_1050	shop_002	服饰_商品_10503	绿	236.34	cate_1	服饰	2024-12-22 00:00:00	2025-01-09
sku_10504	prod_1050	shop_002	服饰_商品_10504	蓝	409.04	cate_1	服饰	2025-01-03 00:00:00	2025-01-09
sku_10505	prod_1050	shop_002	服饰_商品_10505	绿	119.0	cate_1	服饰	2024-12-23 00:00:00	2025-01-09
sku_10506	prod_1050	shop_002	电子产品_商品_10506	白	473.85	cate_2	电子产品	2024-12-24 00:00:00	2025-01-09
sku_10507	prod_1050	shop_002	电子产品_商品_10507	绿	32.36	cate_2	电子产品	2025-01-06 00:00:00	2025-01-09
sku_10508	prod_1050	shop_002	电子产品_商品_10508	白	67.63	cate_2	电子产品	2024-12-30 00:00:00	2025-01-09
sku_10509	prod_1050	shop_002	电子产品_商品_10509	黑	292.85	cate_2	电子产品	2024-12-20 00:00:00	2025-01-09
sku_10510	prod_1051	shop_002	电子产品_商品_10510	红	201.23	cate_2	电子产品	2025-01-06 00:00:00	2025-01-09
sku_10511	prod_1051	shop_002	食品_商品_10511	蓝	182.78	cate_3	食品	2024-12-29 00:00:00	2025-01-09
sku_10512	prod_1051	shop_002	食品_商品_10512	绿	288.1	cate_3	食品	2024-12-31 00:00:00	2025-01-09
sku_10513	prod_1051	shop_002	食品_商品_10513	黑	252.18	cate_3	食品	2024-12-15 00:00:00	2025-01-09
sku_10514	prod_1051	shop_002	食品_商品_10514	蓝	49.04	cate_3	食品	2024-12-25 00:00:00	2025-01-09
sku_10515	prod_1051	shop_002	食品_商品_10515	绿	179.15	cate_3	食品	2024-12-20 00:00:00	2025-01-09
sku_10516	prod_1051	shop_002	家居_商品_10516	黑	291.46	cate_4	家居	2024-12-30 00:00:00	2025-01-09
sku_10517	prod_1051	shop_002	家居_商品_10517	蓝	489.76	cate_4	家居	2024-12-12 00:00:00	2025-01-09
sku_10518	prod_1051	shop_002	家居_商品_10518	蓝	372.38	cate_4	家居	2024-12-22 00:00:00	2025-01-09
sku_10519	prod_1051	shop_002	家居_商品_10519	白	443.05	cate_4	家居	2024-12-13 00:00:00	2025-01-09
sku_10520	prod_1052	shop_002	家居_商品_10520	绿	417.25	cate_4	家居	2024-12-23 00:00:00	2025-01-09
sku_10521	prod_1052	shop_003	服饰_商品_10521	黑	463.36	cate_1	服饰	2024-12-27 00:00:00	2025-01-09
sku_10522	prod_1052	shop_003	服饰_商品_10522	蓝	286.1	cate_1	服饰	2024-12-11 00:00:00	2025-01-09
sku_10523	prod_1052	shop_003	服饰_商品_10523	蓝	426.58	cate_1	服饰	2024-12-21 00:00:00	2025-01-09
sku_10524	prod_1052	shop_003	服饰_商品_10524	蓝	225.81	cate_1	服饰	2024-12-14 00:00:00	2025-01-09
sku_10525	prod_1052	shop_003	服饰_商品_10525	红	354.31	cate_1	服饰	2025-01-04 00:00:00	2025-01-09
sku_10526	prod_1052	shop_003	电子产品_商品_10526	白	371.78	cate_2	电子产品	2024-12-21 00:00:00	2025-01-09
sku_10527	prod_1052	shop_003	电子产品_商品_10527	黑	15.84	cate_2	电子产品	2024-12-15 00:00:00	2025-01-09
sku_10528	prod_1052	shop_003	电子产品_商品_10528	蓝	150.19	cate_2	电子产品	2024-12-23 00:00:00	2025-01-09
sku_10529	prod_1052	shop_003	电子产品_商品_10529	红	73.31	cate_2	电子产品	2024-12-31 00:00:00	2025-01-09
sku_10530	prod_1053	shop_003	电子产品_商品_10530	绿	410.61	cate_2	电子产品	2024-12-12 00:00:00	2025-01-09
sku_10531	prod_1053	shop_003	食品_商品_10531	绿	162.29	cate_3	食品	2024-12-30 00:00:00	2025-01-09
sku_10532	prod_1053	shop_003	食品_商品_10532	绿	223.6	cate_3	食品	2024-12-21 00:00:00	2025-01-09
sku_10533	prod_1053	shop_003	食品_商品_10533	黑	422.49	cate_3	食品	2024-12-20 00:00:00	2025-01-09
sku_10534	prod_1053	shop_003	食品_商品_10534	绿	290.96	cate_3	食品	2024-12-10 00:00:00	2025-01-09
sku_10535	prod_1053	shop_003	食品_商品_10535	白	227.56	cate_3	食品	2025-01-04 00:00:00	2025-01-09
sku_10536	prod_1053	shop_003	家居_商品_10536	红	445.94	cate_4	家居	2025-01-07 00:00:00	2025-01-09
sku_10537	prod_1053	shop_003	家居_商品_10537	红	83.36	cate_4	家居	2024-12-22 00:00:00	2025-01-09
sku_10538	prod_1053	shop_003	家居_商品_10538	绿	480.01	cate_4	家居	2024-12-16 00:00:00	2025-01-09
sku_10539	prod_1053	shop_003	家居_商品_10539	绿	161.44	cate_4	家居	2024-12-30 00:00:00	2025-01-09
sku_10540	prod_1054	shop_003	家居_商品_10540	红	88.81	cate_4	家居	2024-12-16 00:00:00	2025-01-09
sku_10541	prod_1054	shop_001	服饰_商品_10541	黑	98.2	cate_1	服饰	2024-12-30 00:00:00	2025-01-10
sku_10542	prod_1054	shop_001	服饰_商品_10542	黑	397.64	cate_1	服饰	2024-12-30 00:00:00	2025-01-10
sku_10543	prod_1054	shop_001	服饰_商品_10543	蓝	119.76	cate_1	服饰	2024-12-23 00:00:00	2025-01-10
sku_10544	prod_1054	shop_001	服饰_商品_10544	绿	494.57	cate_1	服饰	2025-01-04 00:00:00	2025-01-10
sku_10545	prod_1054	shop_001	服饰_商品_10545	蓝	383.46	cate_1	服饰	2025-01-02 00:00:00	2025-01-10
sku_10546	prod_1054	shop_001	电子产品_商品_10546	白	480.09	cate_2	电子产品	2024-12-20 00:00:00	2025-01-10
sku_10547	prod_1054	shop_001	电子产品_商品_10547	白	180.85	cate_2	电子产品	2024-12-29 00:00:00	2025-01-10
sku_10548	prod_1054	shop_001	电子产品_商品_10548	蓝	267.48	cate_2	电子产品	2024-12-12 00:00:00	2025-01-10
sku_10549	prod_1054	shop_001	电子产品_商品_10549	绿	142.86	cate_2	电子产品	2025-01-01 00:00:00	2025-01-10
sku_10550	prod_1055	shop_001	电子产品_商品_10550	黑	72.98	cate_2	电子产品	2025-01-08 00:00:00	2025-01-10
sku_10551	prod_1055	shop_001	食品_商品_10551	绿	478.24	cate_3	食品	2024-12-20 00:00:00	2025-01-10
sku_10552	prod_1055	shop_001	食品_商品_10552	蓝	105.85	cate_3	食品	2024-12-27 00:00:00	2025-01-10
sku_10553	prod_1055	shop_001	食品_商品_10553	绿	472.91	cate_3	食品	2024-12-30 00:00:00	2025-01-10
sku_10554	prod_1055	shop_001	食品_商品_10554	蓝	312.57	cate_3	食品	2024-12-20 00:00:00	2025-01-10
sku_10555	prod_1055	shop_001	食品_商品_10555	红	426.39	cate_3	食品	2024-12-29 00:00:00	2025-01-10
sku_10556	prod_1055	shop_001	家居_商品_10556	蓝	281.66	cate_4	家居	2024-12-21 00:00:00	2025-01-10
sku_10557	prod_1055	shop_001	家居_商品_10557	红	33.63	cate_4	家居	2024-12-25 00:00:00	2025-01-10
sku_10558	prod_1055	shop_001	家居_商品_10558	白	377.91	cate_4	家居	2025-01-09 00:00:00	2025-01-10
sku_10559	prod_1055	shop_001	家居_商品_10559	白	218.63	cate_4	家居	2025-01-08 00:00:00	2025-01-10
sku_10560	prod_1056	shop_001	家居_商品_10560	绿	32.18	cate_4	家居	2025-01-08 00:00:00	2025-01-10
sku_10561	prod_1056	shop_002	服饰_商品_10561	黑	316.73	cate_1	服饰	2024-12-31 00:00:00	2025-01-10
sku_10562	prod_1056	shop_002	服饰_商品_10562	红	444.29	cate_1	服饰	2025-01-08 00:00:00	2025-01-10
sku_10563	prod_1056	shop_002	服饰_商品_10563	绿	246.88	cate_1	服饰	2025-01-04 00:00:00	2025-01-10
sku_10564	prod_1056	shop_002	服饰_商品_10564	黑	496.47	cate_1	服饰	2024-12-16 00:00:00	2025-01-10
sku_10565	prod_1056	shop_002	服饰_商品_10565	白	97.19	cate_1	服饰	2025-01-01 00:00:00	2025-01-10
sku_10566	prod_1056	shop_002	电子产品_商品_10566	蓝	260.74	cate_2	电子产品	2024-12-21 00:00:00	2025-01-10
sku_10567	prod_1056	shop_002	电子产品_商品_10567	红	130.87	cate_2	电子产品	2024-12-28 00:00:00	2025-01-10
sku_10568	prod_1056	shop_002	电子产品_商品_10568	绿	39.03	cate_2	电子产品	2025-01-05 00:00:00	2025-01-10
sku_10569	prod_1056	shop_002	电子产品_商品_10569	白	338.43	cate_2	电子产品	2025-01-04 00:00:00	2025-01-10
sku_10570	prod_1057	shop_002	电子产品_商品_10570	绿	248.86	cate_2	电子产品	2024-12-20 00:00:00	2025-01-10
sku_10571	prod_1057	shop_002	食品_商品_10571	绿	284.1	cate_3	食品	2024-12-13 00:00:00	2025-01-10
sku_10572	prod_1057	shop_002	食品_商品_10572	蓝	164.5	cate_3	食品	2025-01-06 00:00:00	2025-01-10
sku_10573	prod_1057	shop_002	食品_商品_10573	蓝	25.49	cate_3	食品	2024-12-26 00:00:00	2025-01-10
sku_10574	prod_1057	shop_002	食品_商品_10574	绿	460.89	cate_3	食品	2025-01-04 00:00:00	2025-01-10
sku_10575	prod_1057	shop_002	食品_商品_10575	蓝	25.26	cate_3	食品	2024-12-31 00:00:00	2025-01-10
sku_10576	prod_1057	shop_002	家居_商品_10576	蓝	260.76	cate_4	家居	2024-12-23 00:00:00	2025-01-10
sku_10577	prod_1057	shop_002	家居_商品_10577	蓝	487.53	cate_4	家居	2024-12-29 00:00:00	2025-01-10
sku_10578	prod_1057	shop_002	家居_商品_10578	白	126.82	cate_4	家居	2025-01-03 00:00:00	2025-01-10
sku_10579	prod_1057	shop_002	家居_商品_10579	绿	406.8	cate_4	家居	2024-12-28 00:00:00	2025-01-10
sku_10580	prod_1058	shop_002	家居_商品_10580	蓝	311.66	cate_4	家居	2025-01-07 00:00:00	2025-01-10
sku_10581	prod_1058	shop_003	服饰_商品_10581	红	328.43	cate_1	服饰	2024-12-12 00:00:00	2025-01-10
sku_10582	prod_1058	shop_003	服饰_商品_10582	白	494.98	cate_1	服饰	2025-01-03 00:00:00	2025-01-10
sku_10583	prod_1058	shop_003	服饰_商品_10583	红	316.81	cate_1	服饰	2024-12-15 00:00:00	2025-01-10
sku_10584	prod_1058	shop_003	服饰_商品_10584	蓝	389.1	cate_1	服饰	2024-12-13 00:00:00	2025-01-10
sku_10585	prod_1058	shop_003	服饰_商品_10585	白	55.2	cate_1	服饰	2024-12-12 00:00:00	2025-01-10
sku_10586	prod_1058	shop_003	电子产品_商品_10586	黑	233.17	cate_2	电子产品	2025-01-02 00:00:00	2025-01-10
sku_10587	prod_1058	shop_003	电子产品_商品_10587	白	342.98	cate_2	电子产品	2024-12-21 00:00:00	2025-01-10
sku_10588	prod_1058	shop_003	电子产品_商品_10588	红	278.55	cate_2	电子产品	2024-12-31 00:00:00	2025-01-10
sku_10589	prod_1058	shop_003	电子产品_商品_10589	白	190.55	cate_2	电子产品	2025-01-01 00:00:00	2025-01-10
sku_10590	prod_1059	shop_003	电子产品_商品_10590	红	497.42	cate_2	电子产品	2024-12-22 00:00:00	2025-01-10
sku_10591	prod_1059	shop_003	食品_商品_10591	绿	124.54	cate_3	食品	2024-12-21 00:00:00	2025-01-10
sku_10592	prod_1059	shop_003	食品_商品_10592	蓝	95.26	cate_3	食品	2024-12-26 00:00:00	2025-01-10
sku_10593	prod_1059	shop_003	食品_商品_10593	红	494.57	cate_3	食品	2025-01-08 00:00:00	2025-01-10
sku_10594	prod_1059	shop_003	食品_商品_10594	白	357.1	cate_3	食品	2024-12-27 00:00:00	2025-01-10
sku_10595	prod_1059	shop_003	食品_商品_10595	蓝	450.96	cate_3	食品	2025-01-01 00:00:00	2025-01-10
sku_10596	prod_1059	shop_003	家居_商品_10596	白	83.01	cate_4	家居	2024-12-14 00:00:00	2025-01-10
sku_10597	prod_1059	shop_003	家居_商品_10597	黑	14.04	cate_4	家居	2024-12-11 00:00:00	2025-01-10
sku_10598	prod_1059	shop_003	家居_商品_10598	绿	199.37	cate_4	家居	2024-12-28 00:00:00	2025-01-10
sku_10599	prod_1059	shop_003	家居_商品_10599	白	498.77	cate_4	家居	2024-12-29 00:00:00	2025-01-10
sku_10600	prod_1060	shop_003	家居_商品_10600	白	88.76	cate_4	家居	2025-01-02 00:00:00	2025-01-10
sku_10601	prod_1060	shop_001	服饰_商品_10601	黑	18.31	cate_1	服饰	2025-01-02 00:00:00	2025-01-11
sku_10602	prod_1060	shop_001	服饰_商品_10602	白	109.08	cate_1	服饰	2024-12-17 00:00:00	2025-01-11
sku_10603	prod_1060	shop_001	服饰_商品_10603	绿	291.58	cate_1	服饰	2024-12-28 00:00:00	2025-01-11
sku_10604	prod_1060	shop_001	服饰_商品_10604	蓝	183.57	cate_1	服饰	2025-01-07 00:00:00	2025-01-11
sku_10605	prod_1060	shop_001	服饰_商品_10605	红	479.6	cate_1	服饰	2025-01-04 00:00:00	2025-01-11
sku_10606	prod_1060	shop_001	电子产品_商品_10606	黑	357.31	cate_2	电子产品	2025-01-06 00:00:00	2025-01-11
sku_10607	prod_1060	shop_001	电子产品_商品_10607	白	74.36	cate_2	电子产品	2025-01-07 00:00:00	2025-01-11
sku_10608	prod_1060	shop_001	电子产品_商品_10608	绿	346.45	cate_2	电子产品	2024-12-22 00:00:00	2025-01-11
sku_10609	prod_1060	shop_001	电子产品_商品_10609	绿	43.78	cate_2	电子产品	2025-01-05 00:00:00	2025-01-11
sku_10610	prod_1061	shop_001	电子产品_商品_10610	蓝	351.57	cate_2	电子产品	2025-01-08 00:00:00	2025-01-11
sku_10611	prod_1061	shop_001	食品_商品_10611	绿	255.69	cate_3	食品	2025-01-01 00:00:00	2025-01-11
sku_10612	prod_1061	shop_001	食品_商品_10612	红	407.63	cate_3	食品	2025-01-02 00:00:00	2025-01-11
sku_10613	prod_1061	shop_001	食品_商品_10613	绿	71.79	cate_3	食品	2024-12-17 00:00:00	2025-01-11
sku_10614	prod_1061	shop_001	食品_商品_10614	绿	92.62	cate_3	食品	2024-12-13 00:00:00	2025-01-11
sku_10615	prod_1061	shop_001	食品_商品_10615	绿	495.85	cate_3	食品	2024-12-22 00:00:00	2025-01-11
sku_10616	prod_1061	shop_001	家居_商品_10616	绿	257.82	cate_4	家居	2024-12-18 00:00:00	2025-01-11
sku_10617	prod_1061	shop_001	家居_商品_10617	白	26.55	cate_4	家居	2024-12-14 00:00:00	2025-01-11
sku_10618	prod_1061	shop_001	家居_商品_10618	红	271.12	cate_4	家居	2024-12-30 00:00:00	2025-01-11
sku_10619	prod_1061	shop_001	家居_商品_10619	黑	250.75	cate_4	家居	2024-12-19 00:00:00	2025-01-11
sku_10620	prod_1062	shop_001	家居_商品_10620	黑	381.79	cate_4	家居	2025-01-09 00:00:00	2025-01-11
sku_10621	prod_1062	shop_002	服饰_商品_10621	红	470.73	cate_1	服饰	2024-12-31 00:00:00	2025-01-11
sku_10622	prod_1062	shop_002	服饰_商品_10622	蓝	222.33	cate_1	服饰	2024-12-22 00:00:00	2025-01-11
sku_10623	prod_1062	shop_002	服饰_商品_10623	红	303.51	cate_1	服饰	2025-01-03 00:00:00	2025-01-11
sku_10624	prod_1062	shop_002	服饰_商品_10624	黑	337.33	cate_1	服饰	2025-01-01 00:00:00	2025-01-11
sku_10625	prod_1062	shop_002	服饰_商品_10625	黑	213.39	cate_1	服饰	2024-12-31 00:00:00	2025-01-11
sku_10626	prod_1062	shop_002	电子产品_商品_10626	绿	233.49	cate_2	电子产品	2025-01-10 00:00:00	2025-01-11
sku_10627	prod_1062	shop_002	电子产品_商品_10627	绿	99.34	cate_2	电子产品	2025-01-10 00:00:00	2025-01-11
sku_10628	prod_1062	shop_002	电子产品_商品_10628	白	468.14	cate_2	电子产品	2025-01-05 00:00:00	2025-01-11
sku_10629	prod_1062	shop_002	电子产品_商品_10629	红	104.1	cate_2	电子产品	2024-12-29 00:00:00	2025-01-11
sku_10630	prod_1063	shop_002	电子产品_商品_10630	白	88.71	cate_2	电子产品	2025-01-10 00:00:00	2025-01-11
sku_10631	prod_1063	shop_002	食品_商品_10631	红	492.83	cate_3	食品	2024-12-12 00:00:00	2025-01-11
sku_10632	prod_1063	shop_002	食品_商品_10632	红	161.04	cate_3	食品	2024-12-28 00:00:00	2025-01-11
sku_10633	prod_1063	shop_002	食品_商品_10633	白	160.65	cate_3	食品	2024-12-28 00:00:00	2025-01-11
sku_10634	prod_1063	shop_002	食品_商品_10634	绿	460.48	cate_3	食品	2024-12-30 00:00:00	2025-01-11
sku_10635	prod_1063	shop_002	食品_商品_10635	蓝	468.96	cate_3	食品	2025-01-04 00:00:00	2025-01-11
sku_10636	prod_1063	shop_002	家居_商品_10636	红	102.94	cate_4	家居	2024-12-31 00:00:00	2025-01-11
sku_10637	prod_1063	shop_002	家居_商品_10637	黑	277.33	cate_4	家居	2024-12-18 00:00:00	2025-01-11
sku_10638	prod_1063	shop_002	家居_商品_10638	红	413.92	cate_4	家居	2024-12-12 00:00:00	2025-01-11
sku_10639	prod_1063	shop_002	家居_商品_10639	白	20.93	cate_4	家居	2025-01-01 00:00:00	2025-01-11
sku_10640	prod_1064	shop_002	家居_商品_10640	白	444.59	cate_4	家居	2024-12-22 00:00:00	2025-01-11
sku_10641	prod_1064	shop_003	服饰_商品_10641	绿	25.13	cate_1	服饰	2024-12-25 00:00:00	2025-01-11
sku_10642	prod_1064	shop_003	服饰_商品_10642	黑	338.91	cate_1	服饰	2024-12-17 00:00:00	2025-01-11
sku_10643	prod_1064	shop_003	服饰_商品_10643	红	364.93	cate_1	服饰	2024-12-31 00:00:00	2025-01-11
sku_10644	prod_1064	shop_003	服饰_商品_10644	黑	69.73	cate_1	服饰	2025-01-10 00:00:00	2025-01-11
sku_10645	prod_1064	shop_003	服饰_商品_10645	红	424.55	cate_1	服饰	2024-12-20 00:00:00	2025-01-11
sku_10646	prod_1064	shop_003	电子产品_商品_10646	白	82.78	cate_2	电子产品	2024-12-25 00:00:00	2025-01-11
sku_10647	prod_1064	shop_003	电子产品_商品_10647	白	389.19	cate_2	电子产品	2025-01-03 00:00:00	2025-01-11
sku_10648	prod_1064	shop_003	电子产品_商品_10648	蓝	179.43	cate_2	电子产品	2024-12-30 00:00:00	2025-01-11
sku_10649	prod_1064	shop_003	电子产品_商品_10649	红	332.11	cate_2	电子产品	2025-01-06 00:00:00	2025-01-11
sku_10650	prod_1065	shop_003	电子产品_商品_10650	黑	304.8	cate_2	电子产品	2025-01-04 00:00:00	2025-01-11
sku_10651	prod_1065	shop_003	食品_商品_10651	绿	213.55	cate_3	食品	2024-12-21 00:00:00	2025-01-11
sku_10652	prod_1065	shop_003	食品_商品_10652	黑	367.59	cate_3	食品	2024-12-26 00:00:00	2025-01-11
sku_10653	prod_1065	shop_003	食品_商品_10653	黑	262.48	cate_3	食品	2025-01-05 00:00:00	2025-01-11
sku_10654	prod_1065	shop_003	食品_商品_10654	绿	54.89	cate_3	食品	2025-01-08 00:00:00	2025-01-11
sku_10655	prod_1065	shop_003	食品_商品_10655	黑	145.42	cate_3	食品	2024-12-15 00:00:00	2025-01-11
sku_10656	prod_1065	shop_003	家居_商品_10656	黑	184.24	cate_4	家居	2025-01-09 00:00:00	2025-01-11
sku_10657	prod_1065	shop_003	家居_商品_10657	蓝	400.41	cate_4	家居	2024-12-14 00:00:00	2025-01-11
sku_10658	prod_1065	shop_003	家居_商品_10658	蓝	463.38	cate_4	家居	2024-12-22 00:00:00	2025-01-11
sku_10659	prod_1065	shop_003	家居_商品_10659	黑	154.33	cate_4	家居	2025-01-01 00:00:00	2025-01-11
sku_10660	prod_1066	shop_003	家居_商品_10660	绿	330.62	cate_4	家居	2024-12-16 00:00:00	2025-01-11
sku_10661	prod_1066	shop_001	服饰_商品_10661	蓝	350.38	cate_1	服饰	2025-01-03 00:00:00	2025-01-12
sku_10662	prod_1066	shop_001	服饰_商品_10662	白	473.06	cate_1	服饰	2024-12-17 00:00:00	2025-01-12
sku_10663	prod_1066	shop_001	服饰_商品_10663	白	431.38	cate_1	服饰	2025-01-04 00:00:00	2025-01-12
sku_10664	prod_1066	shop_001	服饰_商品_10664	绿	285.07	cate_1	服饰	2025-01-11 00:00:00	2025-01-12
sku_10665	prod_1066	shop_001	服饰_商品_10665	白	311.28	cate_1	服饰	2024-12-28 00:00:00	2025-01-12
sku_10666	prod_1066	shop_001	电子产品_商品_10666	蓝	101.28	cate_2	电子产品	2025-01-06 00:00:00	2025-01-12
sku_10667	prod_1066	shop_001	电子产品_商品_10667	绿	420.12	cate_2	电子产品	2024-12-16 00:00:00	2025-01-12
sku_10668	prod_1066	shop_001	电子产品_商品_10668	白	39.54	cate_2	电子产品	2025-01-05 00:00:00	2025-01-12
sku_10669	prod_1066	shop_001	电子产品_商品_10669	黑	319.73	cate_2	电子产品	2024-12-19 00:00:00	2025-01-12
sku_10670	prod_1067	shop_001	电子产品_商品_10670	黑	96.4	cate_2	电子产品	2025-01-07 00:00:00	2025-01-12
